,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
3536,"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",frozenset({'Limes'}),0.02155109023331038,0.06007989076979357,0.001862697827152948,0.08643172141119221,1.4386131583089956,0.0005679106799656953,1.0288449492599552
3537,frozenset({'Limes'}),"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",0.06007989076979357,0.02155109023331038,0.001862697827152948,0.031003681985544797,1.4386131583089956,0.0005679106799656953,1.0097550337153018
3538,frozenset({'Organic Baby Spinach'}),"frozenset({'Limes', 'Bag of Organic Bananas'})",0.10311202036145432,0.008935787926916045,0.001862697827152948,0.018064798077114082,2.021623411932145,0.0009413106804871432,1.0092969578158733
3539,frozenset({'Bag of Organic Bananas'}),"frozenset({'Limes', 'Organic Baby Spinach'})",0.16178474881845475,0.008895641811441889,0.001862697827152948,0.011513432760235991,1.294277917690774,0.00042351865110987837,1.0026482817628002
3540,"frozenset({'Limes', 'Organic Cilantro'})",frozenset({'Bag of Organic Bananas'}),0.00760809853659216,0.16178474881845475,0.00146410425208811,0.19244023260822743,1.189483149763223,0.0002332299413594942,1.0379606377479436
3541,"frozenset({'Limes', 'Bag of Organic Bananas'})",frozenset({'Organic Cilantro'}),0.008935787926916045,0.029925242197827766,0.00146410425208811,0.1638472470545088,5.47521874581193,0.001196698634146722,1.1601645206392228
3542,"frozenset({'Organic Cilantro', 'Bag of Organic Bananas'})",frozenset({'Limes'}),0.005968662269984265,0.06007989076979357,0.00146410425208811,0.24529855868222375,4.082872913702978,0.0011055076748656672,1.2454197882397333
3543,frozenset({'Limes'}),"frozenset({'Organic Cilantro', 'Bag of Organic Bananas'})",0.06007989076979357,0.005968662269984265,0.00146410425208811,0.024369289513159687,4.082872913702978,0.0011055076748656672,1.01886023783937
3544,frozenset({'Organic Cilantro'}),"frozenset({'Limes', 'Bag of Organic Bananas'})",0.029925242197827766,0.008935787926916045,0.00146410425208811,0.048925393566050655,5.47521874581193,0.001196698634146722,1.0420467599162124
3546,"frozenset({'Limes', 'Organic Garlic'})",frozenset({'Bag of Organic Bananas'}),0.0068002603762346465,0.16178474881845475,0.0012809888070172133,0.1883734939759036,1.1643464254302807,0.0001808103901480005,1.0327598285173052
3547,"frozenset({'Limes', 'Bag of Organic Bananas'})",frozenset({'Organic Garlic'}),0.008935787926916045,0.046674365435341605,0.0012809888070172133,0.14335488011736122,3.0713835909767635,0.0008639165758636202,1.1128594705532961
3548,"frozenset({'Organic Garlic', 'Bag of Organic Bananas'})",frozenset({'Limes'}),0.009106613744800976,0.06007989076979357,0.0012809888070172133,0.14066576698155647,2.3413119627753907,0.0007338644479468699,1.0937771045483689
3549,frozenset({'Limes'}),"frozenset({'Organic Garlic', 'Bag of Organic Bananas'})",0.06007989076979357,0.009106613744800976,0.0012809888070172133,0.02132142370107732,2.34131196277539,0.0007338644479468699,1.0124809209602497
3550,frozenset({'Organic Garlic'}),"frozenset({'Limes', 'Bag of Organic Bananas'})",0.046674365435341605,0.008935787926916045,0.0012809888070172133,0.02744523241117821,3.0713835909767635,0.0008639165758636202,1.0190317759997733
3552,"frozenset({'Organic Hass Avocado', 'Limes'})",frozenset({'Bag of Organic Bananas'}),0.008527362650102434,0.16178474881845475,0.0024431778845700864,0.286510376633359,1.77093563346236,0.0010635806601393915,1.1748107102474445
3553,"frozenset({'Organic Hass Avocado', 'Bag of Organic Bananas'})",frozenset({'Limes'}),0.0265296182063453,0.06007989076979357,0.0024431778845700864,0.09209246305646918,1.5328333969403718,0.0008492813205685339,1.035259727432648
3554,"frozenset({'Limes', 'Bag of Organic Bananas'})",frozenset({'Organic Hass Avocado'}),0.008935787926916045,0.09048319946515543,0.0024431778845700864,0.27341493604731126,3.021720470357614,0.0016346392032006141,1.2517691949060865
3555,frozenset({'Organic Hass Avocado'}),"frozenset({'Limes', 'Bag of Organic Bananas'})",0.09048319946515543,0.008935787926916045,0.0024431778845700864,0.02700145329753664,3.021720470357614,0.0016346392032006141,1.0185670013915704
3556,frozenset({'Limes'}),"frozenset({'Organic Hass Avocado', 'Bag of Organic Bananas'})",0.06007989076979357,0.0265296182063453,0.0024431778845700864,0.040665484794763396,1.5328333969403716,0.0008492813205685339,1.014735075580382
3557,frozenset({'Bag of Organic Bananas'}),"frozenset({'Organic Hass Avocado', 'Limes'})",0.16178474881845475,0.008527362650102434,0.0024431778845700864,0.015101410376522423,1.77093563346236,0.0010635806601393915,1.00667484733523
3558,"frozenset({'Limes', 'Organic Lemon'})",frozenset({'Bag of Organic Bananas'}),0.004934285315165441,0.16178474881845475,0.0013362921293540613,0.2708177667081777,1.6739387901888907,0.0005380000190414306,1.149527803766562
3559,"frozenset({'Limes', 'Bag of Organic Bananas'})",frozenset({'Organic Lemon'}),0.008935787926916045,0.037381359011553476,0.0013362921293540613,0.1495438499977078,4.000492597165561,0.0010022602328069075,1.1318850959991904
3560,"frozenset({'Organic Lemon', 'Bag of Organic Bananas'})",frozenset({'Limes'}),0.009606391917030268,0.06007989076979357,0.0013362921293540613,0.1391044776119403,2.3153250751560623,0.0007591411522870549,1.0917934694594977
3561,frozenset({'Limes'}),"frozenset({'Organic Lemon', 'Bag of Organic Bananas'})",0.06007989076979357,0.009606391917030268,0.0013362921293540613,0.022241920087276695,2.3153250751560623,0.0007591411522870549,1.0129229596050735
3562,frozenset({'Organic Lemon'}),"frozenset({'Limes', 'Bag of Organic Bananas'})",0.037381359011553476,0.008935787926916045,0.0013362921293540613,0.03574755345146903,4.000492597165561,0.0010022602328069075,1.0278057531723395
3564,"frozenset({'Limes', 'Organic Raspberries'})",frozenset({'Bag of Organic Bananas'}),0.004021985323727215,0.16178474881845475,0.0012342882237105417,0.30688531269097574,1.8968741796258202,0.0005835923383598228,1.2093456776047629
3565,"frozenset({'Limes', 'Bag of Organic Bananas'})",frozenset({'Organic Raspberries'}),0.008935787926916045,0.058417923520011406,0.0012342882237105417,0.13812863888506854,2.364490734384829,0.0007122780480049189,1.0924856294818082
3566,"frozenset({'Bag of Organic Bananas', 'Organic Raspberries'})",frozenset({'Limes'}),0.017321410210140335,0.06007989076979357,0.0012342882237105417,0.0712579523685642,1.186053294297776,0.00019361979030652326,1.0120357010079148
3567,frozenset({'Limes'}),"frozenset({'Bag of Organic Bananas', 'Organic Raspberries'})",0.06007989076979357,0.017321410210140335,0.0012342882237105417,0.020544115641620075,1.186053294297776,0.00019361979030652326,1.0032903017715706
3568,frozenset({'Organic Raspberries'}),"frozenset({'Limes', 'Bag of Organic Bananas'})",0.058417923520011406,0.008935787926916045,0.0012342882237105417,0.021128587757620807,2.364490734384829,0.0007122780480049189,1.012455977034587
3570,"frozenset({'Limes', 'Organic Strawberries'})",frozenset({'Bag of Organic Bananas'}),0.008117708410570227,0.16178474881845475,0.0019401224784245353,0.23899878885748888,1.47726402273974,0.0006268010622389737,1.1014637544703914
3571,"frozenset({'Limes', 'Bag of Organic Bananas'})",frozenset({'Organic Strawberries'}),0.008935787926916045,0.11289128636756718,0.0019401224784245353,0.2171182322468253,1.923250582333711,0.0009313498846472068,1.1331324219982581
3572,"frozenset({'Organic Strawberries', 'Bag of Organic Bananas'})",frozenset({'Limes'}),0.026505448606212897,0.06007989076979357,0.0019401224784245353,0.07319711909987327,1.2183297632870307,0.00034767802135888723,1.0141532019379784
3573,frozenset({'Limes'}),"frozenset({'Organic Strawberries', 'Bag of Organic Bananas'})",0.06007989076979357,0.026505448606212897,0.0019401224784245353,0.032292376926223915,1.2183297632870307,0.00034767802135888723,1.0059800379598434
3574,frozenset({'Organic Strawberries'}),"frozenset({'Limes', 'Bag of Organic Bananas'})",0.11289128636756718,0.008935787926916045,0.0019401224784245353,0.017185759334051826,1.923250582333711,0.0009313498846472068,1.0083942326695894
3575,frozenset({'Bag of Organic Bananas'}),"frozenset({'Limes', 'Organic Strawberries'})",0.16178474881845475,0.008117708410570227,0.0019401224784245353,0.011991998582027194,1.47726402273974,0.0006268010622389737,1.0039213145702226
3576,"frozenset({'Limes', 'Organic Yellow Onion'})",frozenset({'Bag of Organic Bananas'}),0.005445943460341168,0.16178474881845475,0.0012572288611243452,0.23085602527455998,1.426933174854528,0.0003761582663135431,1.0898027920985294
3577,"frozenset({'Limes', 'Bag of Organic Bananas'})",frozenset({'Organic Yellow Onion'}),0.008935787926916045,0.04822285846077335,0.0012572288611243452,0.14069591527987899,2.9176187345743387,0.0008263196246891854,1.1076138918264593
3578,"frozenset({'Organic Yellow Onion', 'Bag of Organic Bananas'})",frozenset({'Limes'}),0.010476497521796678,0.06007989076979357,0.0012572288611243452,0.12000469226558223,1.997418615912616,0.0006278020343647877,1.0680967284360496
3579,frozenset({'Limes'}),"frozenset({'Organic Yellow Onion', 'Bag of Organic Bananas'})",0.06007989076979357,0.010476497521796678,0.0012572288611243452,0.020925951179599073,1.9974186159126162,0.0006278020343647877,1.0106727919817629
3580,frozenset({'Organic Yellow Onion'}),"frozenset({'Limes', 'Bag of Organic Bananas'})",0.04822285846077335,0.008935787926916045,0.0012572288611243452,0.02607122226375344,2.9176187345743383,0.0008263196246891854,1.0175941349393804
3582,"frozenset({'Michigan Organic Kale', 'Organic Baby Spinach'})",frozenset({'Bag of Organic Bananas'}),0.005944492669851865,0.16178474881845475,0.0012777115731009555,0.2149403900489284,1.3285578005261902,0.00031598331965582605,1.0677090510793015
3583,"frozenset({'Michigan Organic Kale', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Spinach'}),0.005058000895504167,0.10311202036145432,0.0012777115731009555,0.25261197051915446,2.449878972729223,0.0007561708817754757,1.200029896466962
3584,"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",frozenset({'Michigan Organic Kale'}),0.02155109023331038,0.028706930489458982,0.0012777115731009555,0.059287560827250604,2.065269947583586,0.0006590459238012561,1.0325079472369727
3585,frozenset({'Michigan Organic Kale'}),"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",0.028706930489458982,0.02155109023331038,0.0012777115731009555,0.04450881899651806,2.065269947583586,0.0006590459238012561,1.0240271487792245
3586,frozenset({'Organic Baby Spinach'}),"frozenset({'Michigan Organic Kale', 'Bag of Organic Bananas'})",0.10311202036145432,0.005058000895504167,0.0012777115731009555,0.01239149003794124,2.449878972729223,0.0007561708817754757,1.0074255021787113
3588,"frozenset({'Michigan Organic Kale', 'Organic Hass Avocado'})",frozenset({'Bag of Organic Bananas'}),0.004383300362994622,0.16178474881845475,0.001351449336216753,0.30831775700934577,1.9057281929294934,0.0006422981879938266,1.2118501807380806
3589,"frozenset({'Organic Hass Avocado', 'Bag of Organic Bananas'})",frozenset({'Michigan Organic Kale'}),0.0265296182063453,0.028706930489458982,0.001351449336216753,0.050941152854341344,1.7745245481068288,0.000589865430455313,1.0234276540719818
3590,"frozenset({'Michigan Organic Kale', 'Bag of Organic Bananas'})",frozenset({'Organic Hass Avocado'}),0.005058000895504167,0.09048319946515543,0.001351449336216753,0.267190410626063,2.9529284132902105,0.0008937852322939146,1.2411365977236655
3591,frozenset({'Organic Hass Avocado'}),"frozenset({'Michigan Organic Kale', 'Bag of Organic Bananas'})",0.09048319946515543,0.005058000895504167,0.001351449336216753,0.014935914558781585,2.9529284132902105,0.0008937852322939146,1.0100276863295174
3592,frozenset({'Michigan Organic Kale'}),"frozenset({'Organic Hass Avocado', 'Bag of Organic Bananas'})",0.028706930489458982,0.0265296182063453,0.001351449336216753,0.047077458759061594,1.7745245481068288,0.000589865430455313,1.021562970402566
3594,"frozenset({'Michigan Organic Kale', 'Organic Strawberries'})",frozenset({'Bag of Organic Bananas'}),0.004289079887902214,0.16178474881845475,0.0010941864737905266,0.2551098376313276,1.5768472584371764,0.00040027876146398085,1.1252870470407461
3595,"frozenset({'Michigan Organic Kale', 'Bag of Organic Bananas'})",frozenset({'Organic Strawberries'}),0.005058000895504167,0.11289128636756718,0.0010941864737905266,0.2163278529197376,1.9162493393457067,0.0005231822462487544,1.131989591486115
3596,"frozenset({'Organic Strawberries', 'Bag of Organic Bananas'})",frozenset({'Michigan Organic Kale'}),0.026505448606212897,0.028706930489458982,0.0010941864737905266,0.0412815678031591,1.4380348960791,0.0003332964030600455,1.0131160900754628
3597,frozenset({'Michigan Organic Kale'}),"frozenset({'Organic Strawberries', 'Bag of Organic Bananas'})",0.028706930489458982,0.026505448606212897,0.0010941864737905266,0.0381157600319653,1.4380348960791003,0.0003332964030600455,1.0120703832574887
3600,"frozenset({'Organic Avocado', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Spinach'}),0.009815725233431227,0.10311202036145432,0.002132659971004673,0.21726972997788072,2.1071231968518505,0.0011205407108726712,1.1458455281321884
3601,"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",frozenset({'Organic Avocado'}),0.02155109023331038,0.07546814262358142,0.002132659971004673,0.09895833333333333,1.311259690422167,0.0005062392195835325,1.0260700382443488
3602,frozenset({'Organic Avocado'}),"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",0.07546814262358142,0.02155109023331038,0.002132659971004673,0.028259075907590754,1.311259690422167,0.0005062392195835325,1.0069030597641502
3603,frozenset({'Organic Baby Spinach'}),"frozenset({'Organic Avocado', 'Bag of Organic Bananas'})",0.10311202036145432,0.009815725233431227,0.002132659971004673,0.02068294233328698,2.1071231968518505,0.0011205407108726712,1.0110967301292062
3604,"frozenset({'Organic Avocado', 'Organic Strawberries'})",frozenset({'Bag of Organic Bananas'}),0.01027085109355151,0.16178474881845475,0.0019618341531197426,0.19100989151244419,1.1806421365884379,0.0003001670887977602,1.0361254635716464
3605,"frozenset({'Organic Avocado', 'Bag of Organic Bananas'})",frozenset({'Organic Strawberries'}),0.009815725233431227,0.11289128636756718,0.0019618341531197426,0.19986644964734362,1.7704329189463799,0.0008537243048871027,1.1087008078106992
3606,frozenset({'Organic Strawberries'}),"frozenset({'Organic Avocado', 'Bag of Organic Bananas'})",0.11289128636756718,0.009815725233431227,0.0019618341531197426,0.01737808307659928,1.7704329189463799,0.0008537243048871027,1.0076961013314722
3607,frozenset({'Bag of Organic Bananas'}),"frozenset({'Organic Avocado', 'Organic Strawberries'})",0.16178474881845475,0.01027085109355151,0.0019618341531197426,0.012126199579672349,1.180642136588438,0.0003001670887977602,1.001878122980214
3608,"frozenset({'Organic Baby Arugula', 'Organic Baby Spinach'})",frozenset({'Bag of Organic Bananas'}),0.005626600979974872,0.16178474881845475,0.001175707667457436,0.208955223880597,1.2915631751857783,0.0002654094412105299,1.0596306005502552
3609,"frozenset({'Organic Baby Arugula', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Spinach'}),0.005005974807083577,0.10311202036145432,0.001175707667457436,0.23486088379705403,2.2777255549232795,0.0006595314912205067,1.172189423655939
3610,"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Arugula'}),0.02155109023331038,0.031032127953043793,0.001175707667457436,0.054554440389294405,1.7579986932202445,0.0005069314778097558,1.0248796053851437
3611,frozenset({'Organic Baby Arugula'}),"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",0.031032127953043793,0.02155109023331038,0.001175707667457436,0.037886788467631216,1.7579986932202443,0.0005069314778097558,1.0169789771499997
3612,frozenset({'Organic Baby Spinach'}),"frozenset({'Organic Baby Arugula', 'Bag of Organic Bananas'})",0.10311202036145432,0.005005974807083577,0.001175707667457436,0.011402236745396397,2.2777255549232795,0.0006595314912205067,1.0064700348069324
3614,"frozenset({'Organic Hass Avocado', 'Organic Baby Arugula'})",frozenset({'Bag of Organic Bananas'}),0.004630731523672075,0.16178474881845475,0.0013702934312352344,0.2959129511677282,1.8290534387749007,0.0006211116948322474,1.1904994596502307
3615,"frozenset({'Organic Hass Avocado', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Arugula'}),0.0265296182063453,0.031032127953043793,0.0013702934312352344,0.05165145689535368,1.6644510158475108,0.0005470229245105269,1.0217423531593222
3616,"frozenset({'Organic Baby Arugula', 'Bag of Organic Bananas'})",frozenset({'Organic Hass Avocado'}),0.005005974807083577,0.09048319946515543,0.0013702934312352344,0.2737315875613748,3.025220031778245,0.0009173368142483481,1.2523149636660058
3617,frozenset({'Organic Hass Avocado'}),"frozenset({'Organic Baby Arugula', 'Bag of Organic Bananas'})",0.09048319946515543,0.005005974807083577,0.0013702934312352344,0.015144175264966473,3.0252200317782454,0.0009173368142483481,1.0102940960526994
3618,frozenset({'Organic Baby Arugula'}),"frozenset({'Organic Hass Avocado', 'Bag of Organic Bananas'})",0.031032127953043793,0.0265296182063453,0.0013702934312352344,0.04415724997359805,1.6644510158475108,0.0005470229245105269,1.0184419788367551
3620,"frozenset({'Organic Baby Arugula', 'Organic Strawberries'})",frozenset({'Bag of Organic Bananas'}),0.0045193055705193145,0.16178474881845475,0.001100740941623042,0.24356417693981147,1.5054829254216338,0.00036958622506273124,1.1081115219933861
3621,"frozenset({'Organic Baby Arugula', 'Bag of Organic Bananas'})",frozenset({'Organic Strawberries'}),0.005005974807083577,0.11289128636756718,0.001100740941623042,0.21988543371522096,1.9477626731906246,0.000535610006127743,1.1371518389372002
3622,"frozenset({'Organic Strawberries', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Arugula'}),0.026505448606212897,0.031032127953043793,0.001100740941623042,0.0415288553676857,1.338253549048425,0.00027822046902221704,1.0109515320032598
3623,frozenset({'Organic Baby Arugula'}),"frozenset({'Organic Strawberries', 'Bag of Organic Bananas'})",0.031032127953043793,0.026505448606212897,0.001100740941623042,0.03547101066638505,1.3382535490484253,0.00027822046902221704,1.009295274853653
3626,"frozenset({'Organic Baby Carrots', 'Organic Baby Spinach'})",frozenset({'Bag of Organic Bananas'}),0.0054500400027364905,0.16178474881845475,0.0013580038040492683,0.24917318099819602,1.5401524730727454,0.0004762704511560148,1.1163895987305315
3627,"frozenset({'Organic Baby Carrots', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Spinach'}),0.00677486181338365,0.10311202036145432,0.0013580038040492683,0.2004474543475632,1.943977565805656,0.0006594341148016142,1.121737382383897
3628,"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Carrots'}),0.02155109023331038,0.03297429870266599,0.0013580038040492683,0.0630132299270073,1.910980139265635,0.0006473717173279842,1.0320590772290212
3629,frozenset({'Organic Baby Carrots'}),"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",0.03297429870266599,0.02155109023331038,0.0013580038040492683,0.04118370541537774,1.9109801392656351,0.0006473717173279842,1.0204758881267997
3630,frozenset({'Organic Baby Spinach'}),"frozenset({'Organic Baby Carrots', 'Bag of Organic Bananas'})",0.10311202036145432,0.00677486181338365,0.0013580038040492683,0.013170179376651239,1.943977565805656,0.0006594341148016142,1.0064806691382997
3632,"frozenset({'Organic Hass Avocado', 'Organic Baby Carrots'})",frozenset({'Bag of Organic Bananas'}),0.0042677778674465395,0.16178474881845475,0.001517359303227297,0.3555384910731426,2.1976020216349736,0.0008268979329294981,1.3006443977970417
3633,"frozenset({'Organic Hass Avocado', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Carrots'}),0.0265296182063453,0.03297429870266599,0.001517359303227297,0.0571949166936891,1.734530193027725,0.0006425637480235813,1.0256899526952954
3634,"frozenset({'Organic Baby Carrots', 'Bag of Organic Bananas'})",frozenset({'Organic Hass Avocado'}),0.00677486181338365,0.09048319946515543,0.001517359303227297,0.22396904099649292,2.475255542690465,0.0009043481304180397,1.1720109745399143
3635,frozenset({'Organic Hass Avocado'}),"frozenset({'Organic Baby Carrots', 'Bag of Organic Bananas'})",0.09048319946515543,0.00677486181338365,0.001517359303227297,0.016769514254539857,2.4752555426904657,0.0009043481304180397,1.0101651165073249
3636,frozenset({'Organic Baby Carrots'}),"frozenset({'Organic Hass Avocado', 'Bag of Organic Bananas'})",0.03297429870266599,0.0265296182063453,0.001517359303227297,0.04601642378840396,1.734530193027725,0.0006425637480235813,1.0204267726069705
3638,"frozenset({'Organic Baby Carrots', 'Organic Strawberries'})",frozenset({'Bag of Organic Bananas'}),0.005673301563281543,0.16178474881845475,0.0016308335275777186,0.2874575781644884,1.7767903357012733,0.0007129798591908675,1.1763724172692764
3639,"frozenset({'Organic Baby Carrots', 'Bag of Organic Bananas'})",frozenset({'Organic Strawberries'}),0.00677486181338365,0.11289128636756718,0.0016308335275777186,0.24071834562825012,2.1323022650701824,0.0008660106625023295,1.1683526245164588
3640,"frozenset({'Organic Strawberries', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Carrots'}),0.026505448606212897,0.03297429870266599,0.0016308335275777186,0.06152823714877439,1.8659452837369912,0.0007568349479882927,1.0304259963660036
3641,frozenset({'Organic Baby Carrots'}),"frozenset({'Organic Strawberries', 'Bag of Organic Bananas'})",0.03297429870266599,0.026505448606212897,0.0016308335275777186,0.04945771682009616,1.8659452837369912,0.0007568349479882927,1.024146498919648
3642,frozenset({'Organic Strawberries'}),"frozenset({'Organic Baby Carrots', 'Bag of Organic Bananas'})",0.11289128636756718,0.00677486181338365,0.0016308335275777186,0.01444605319021544,2.1323022650701824,0.0008660106625023295,1.0077836341700657
3643,frozenset({'Bag of Organic Bananas'}),"frozenset({'Organic Baby Carrots', 'Organic Strawberries'})",0.16178474881845475,0.005673301563281543,0.0016308335275777186,0.010080267389157573,1.7767903357012735,0.0007129798591908675,1.0044518415793704
3644,"frozenset({'Organic Blueberries', 'Organic Baby Spinach'})",frozenset({'Bag of Organic Bananas'}),0.005841259801489748,0.16178474881845475,0.0017488139485629943,0.2993898590363981,1.850544388286906,0.0008037871987956385,1.1964075341939595
3645,"frozenset({'Organic Blueberries', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Spinach'}),0.009424095780438436,0.10311202036145432,0.0017488139485629943,0.1855683547054988,1.7996772253612885,0.0007770763925621305,1.1012440206866323
3646,"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",frozenset({'Organic Blueberries'}),0.02155109023331038,0.04302434616110964,0.0017488139485629943,0.08114735401459854,1.8860798885991872,0.0008215923822157394,1.0414897949307256
3647,frozenset({'Organic Blueberries'}),"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",0.04302434616110964,0.02155109023331038,0.0017488139485629943,0.040647077866433075,1.8860798885991874,0.0008215923822157394,1.0199050705872181
3648,frozenset({'Organic Baby Spinach'}),"frozenset({'Organic Blueberries', 'Bag of Organic Bananas'})",0.10311202036145432,0.009424095780438436,0.0017488139485629943,0.01696033054567847,1.7996772253612883,0.0007770763925621305,1.0076662570183188
3649,frozenset({'Bag of Organic Bananas'}),"frozenset({'Organic Blueberries', 'Organic Baby Spinach'})",0.16178474881845475,0.005841259801489748,0.0017488139485629943,0.010809510546172739,1.8505443882869057,0.0008037871987956385,1.0050225419650225
3650,"frozenset({'Organic Cilantro', 'Organic Baby Spinach'})",frozenset({'Bag of Organic Bananas'}),0.005112075255122419,0.16178474881845475,0.0013735706651514922,0.2686914015546118,1.660795615884173,0.0005465148540604737,1.1461854174331036
3651,"frozenset({'Organic Cilantro', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Spinach'}),0.005968662269984265,0.10311202036145432,0.0013735706651514922,0.23013040494166095,2.231848470575493,0.0007581298396382304,1.1649868827078194
3652,"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",frozenset({'Organic Cilantro'}),0.02155109023331038,0.029925242197827766,0.0013735706651514922,0.06373555352798053,2.12982582084522,0.0007286490702924386,1.0361119248493895
3653,frozenset({'Organic Cilantro'}),"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",0.029925242197827766,0.02155109023331038,0.0013735706651514922,0.04590006844626968,2.12982582084522,0.0007286490702924386,1.0255203646994373
3654,frozenset({'Organic Baby Spinach'}),"frozenset({'Organic Cilantro', 'Bag of Organic Bananas'})",0.10311202036145432,0.005968662269984265,0.0013735706651514922,0.013321149758646034,2.231848470575493,0.0007581298396382304,1.0074517534118252
3656,"frozenset({'Organic Cucumber', 'Organic Baby Spinach'})",frozenset({'Bag of Organic Bananas'}),0.006860069895206349,0.16178474881845475,0.0022223742494622265,0.323957960109877,2.002401106876912,0.001112519564589224,1.239886281802505
3657,"frozenset({'Organic Cucumber', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Spinach'}),0.009340935969813398,0.10311202036145432,0.0022223742494622265,0.237917726515218,2.307371397449188,0.0012592114695477864,1.176891276498712
3658,"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",frozenset({'Organic Cucumber'}),0.02155109023331038,0.034822658631435306,0.0022223742494622265,0.10312119829683698,2.96132467621949,0.0014719079911323998,1.0761513590640157
3659,frozenset({'Organic Cucumber'}),"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",0.034822658631435306,0.02155109023331038,0.0022223742494622265,0.06381977530733488,2.96132467621949,0.0014719079911323998,1.0451501580135392
3660,frozenset({'Organic Baby Spinach'}),"frozenset({'Organic Cucumber', 'Bag of Organic Bananas'})",0.10311202036145432,0.009340935969813398,0.0022223742494622265,0.021553008482151727,2.307371397449188,0.0012592114695477864,1.0124810772767505
3661,frozenset({'Bag of Organic Bananas'}),"frozenset({'Organic Cucumber', 'Organic Baby Spinach'})",0.16178474881845475,0.006860069895206349,0.0022223742494622265,0.013736611551414176,2.002401106876912,0.001112519564589224,1.0069723176757324
3662,"frozenset({""Organic D'Anjou Pears"", 'Organic Baby Spinach'})",frozenset({'Bag of Organic Bananas'}),0.003431673564561303,0.16178474881845475,0.001195780725194514,0.34845410051331027,2.153813032799061,0.0006405882795250323,1.286502227766179
3663,"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})","frozenset({""Organic D'Anjou Pears""})",0.02155109023331038,0.020813712602152406,0.001195780725194514,0.05548585766423357,2.6658318352342203,0.0007472225268153382,1.0367089739665916
3664,"frozenset({""Organic D'Anjou Pears"", 'Bag of Organic Bananas'})",frozenset({'Organic Baby Spinach'}),0.006353327600905008,0.10311202036145432,0.001195780725194514,0.18821329550583532,1.825328364685926,0.0005406762802470072,1.1048320632417956
3665,frozenset({'Organic Baby Spinach'}),"frozenset({""Organic D'Anjou Pears"", 'Bag of Organic Bananas'})",0.10311202036145432,0.006353327600905008,0.001195780725194514,0.011596909080073896,1.8253283646859262,0.0005406762802470072,1.0053051042912955
3666,"frozenset({""Organic D'Anjou Pears""})","frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",0.020813712602152406,0.02155109023331038,0.001195780725194514,0.057451582427964096,2.6658318352342207,0.0007472225268153382,1.0380887512252495
3668,"frozenset({'Organic Gala Apples', 'Organic Baby Spinach'})",frozenset({'Bag of Organic Bananas'}),0.004565596499586454,0.16178474881845475,0.0014493566994649505,0.31745177209510994,1.9621860182342372,0.0007107128165729399,1.2280674345232447
3669,"frozenset({'Organic Gala Apples', 'Bag of Organic Bananas'})",frozenset({'Organic Baby Spinach'}),0.008098045007072681,0.10311202036145432,0.0014493566994649505,0.17897612302711452,1.7357445077666227,0.0006143509178076987,1.092401822642931
3670,"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",frozenset({'Organic Gala Apples'}),0.02155109023331038,0.030992391491809167,0.0014493566994649505,0.06725212895377128,2.169956099436374,0.0007814368738788903,1.0388741036967373
3671,frozenset({'Organic Gala Apples'}),"frozenset({'Organic Baby Spinach', 'Bag of Organic Bananas'})",0.030992391491809167,0.02155109023331038,0.0014493566994649505,0.046764919701275526,2.169956099436374,0.0007814368738788903,1.026450798957235
